Date,Open,High,Low,Close,Adj Close,Volume
2017-05-13,15.215500,20.193800,14.937100,18.794800,18.794800,2811300
2017-05-14,18.865000,18.865000,17.098499,17.155600,17.155600,1453890
2017-05-15,17.134899,17.424400,15.090000,15.552400,15.552400,1317300
2017-05-16,15.580500,15.756900,14.269000,15.268000,15.268000,1115020
2017-05-17,15.344100,27.486799,14.540600,21.142000,21.142000,7469700
2017-05-18,21.420200,23.207899,17.736799,21.100500,21.100500,3308570
2017-05-19,20.955000,21.102200,18.728300,20.011101,20.011101,1416190
2017-05-20,19.804199,21.545900,19.616699,20.249100,20.249100,1158210
2017-05-21,20.221500,21.367500,20.118900,20.330700,20.330700,1269580
2017-05-22,20.399000,21.446199,18.242201,20.048300,20.048300,2165250
2017-05-23,19.895800,22.852100,19.895800,22.312401,22.312401,1827550
2017-05-24,22.578600,27.922199,22.578600,24.370100,24.370100,3857870
2017-05-25,24.044800,27.187201,21.347300,21.923599,21.923599,1814930
2017-05-26,21.899900,26.086201,19.443600,21.397200,21.397200,1221450
2017-05-27,21.469299,21.833099,16.605499,18.903099,18.903099,1063380
2017-05-28,19.016100,21.953100,18.901100,20.042500,20.042500,963530
2017-05-29,20.007799,21.311501,19.380800,20.828899,20.828899,781367
2017-05-30,20.856300,22.949699,19.973000,20.297899,20.297899,1323570
2017-05-31,20.375000,22.451500,19.984301,21.801500,21.801500,995100
2017-06-01,21.976500,26.381399,21.707199,24.953100,24.953100,2886770
2017-06-02,24.999701,31.290600,24.788500,30.701401,30.701401,3739400
2017-06-03,30.689699,37.895302,29.438499,35.205700,35.205700,6865010
2017-06-04,35.255901,35.296700,28.867001,32.102001,32.102001,3468980
2017-06-05,32.141499,35.393002,30.216700,35.049301,35.049301,2868100
2017-06-06,35.034599,36.285301,30.970600,34.584202,34.584202,2657680
2017-06-07,34.612999,38.933201,32.215599,32.623600,32.623600,3270310
2017-06-08,32.773399,35.739101,31.859800,34.660198,34.660198,2388670
2017-06-09,34.606400,42.116299,34.148800,42.116299,42.116299,4390150
2017-06-10,42.438400,45.044102,37.412201,41.084099,41.084099,5631520
2017-06-11,41.050201,43.989799,36.870899,41.053001,41.053001,5497050
2017-06-12,40.860901,43.043499,32.065399,33.726501,33.726501,3761090
2017-06-13,33.422699,37.540501,33.038300,36.873600,36.873600,2086310
2017-06-14,36.738098,37.567402,30.214199,31.223101,31.223101,1413710
2017-06-15,31.063101,31.707199,25.567600,30.178900,30.178900,1402140
2017-06-16,30.159500,32.949699,28.521500,32.568600,32.568600,1267190
2017-06-17,32.510101,32.510300,30.881901,31.829599,31.829599,1336480
2017-06-18,32.033001,45.718899,31.787901,41.945301,41.945301,11185200
2017-06-19,42.083199,42.083199,38.756901,40.051102,40.051102,5853420
2017-06-20,40.177601,40.609001,34.388599,35.711102,35.711102,3106890
2017-06-21,35.683899,38.738201,34.606701,37.039299,37.039299,2080240
2017-06-22,36.869999,44.800800,36.744099,43.119301,43.119301,5629680
2017-06-23,42.820499,47.340000,42.439499,45.549702,45.549702,3936480
2017-06-24,46.170898,48.533501,41.349998,43.285400,43.285400,2074380
2017-06-25,43.137199,43.443600,35.895500,38.810001,38.810001,2068440
2017-06-26,38.655800,40.857300,29.573400,35.263500,35.263500,3233030
2017-06-27,35.263500,36.255402,29.130199,36.255402,36.255402,2134180
2017-06-28,36.617901,37.373699,34.229698,36.088501,36.088501,1453690
2017-06-29,36.021099,37.102501,33.059502,34.199799,34.199799,1066580
2017-06-30,34.268700,34.518600,31.685801,32.255600,32.255600,1922690
2017-07-01,32.352600,34.872002,27.632000,29.211300,29.211300,2355220
2017-07-02,29.337601,30.698700,27.475500,29.796101,29.796101,1261070
2017-07-03,29.727301,32.633499,28.731400,31.856701,31.856701,1183960
2017-07-04,31.808599,36.892700,31.808599,36.258999,36.258999,1909980
2017-07-05,36.324600,39.353901,33.995701,37.330399,37.330399,3216940
2017-07-06,37.270100,37.270100,34.899502,35.162102,35.162102,905811
2017-07-07,35.187901,36.991901,29.618900,29.886900,29.886900,1441280
2017-07-08,29.810600,37.629601,29.482000,36.879700,36.879700,2927310
2017-07-09,36.571602,36.962502,32.735001,33.110001,33.110001,2005270
2017-07-10,33.224300,33.953899,24.002501,24.581301,24.581301,2196480
2017-07-11,24.574800,31.313101,24.574800,25.441601,25.441601,2338340
2017-07-12,25.437500,28.485399,23.016701,28.191999,28.191999,1542700
2017-07-13,28.255699,28.708200,25.129499,25.670401,25.670401,806704
2017-07-14,25.609800,25.668501,21.183500,22.554399,22.554399,1280400
2017-07-15,22.365999,22.836300,19.038700,20.214899,20.214899,788266
2017-07-16,19.921801,21.054399,17.510201,19.132500,19.132500,884628
2017-07-17,18.803101,24.664200,18.803101,24.415100,24.415100,1098540
2017-07-18,24.616301,26.295500,22.765200,24.716801,24.716801,1384330
2017-07-19,24.909401,25.917200,22.956900,23.304501,23.304501,813883
2017-07-20,23.057699,27.912500,23.057699,26.854401,26.854401,1274350
2017-07-21,26.784000,28.922899,25.860100,26.865200,26.865200,720384
2017-07-22,26.776600,30.282499,26.602100,30.021700,30.021700,1070060
2017-07-23,30.109100,30.690599,25.735399,28.477600,28.477600,828897
2017-07-24,28.138100,29.230600,27.108500,28.411900,28.411900,853258
2017-07-25,28.265900,29.638201,23.589100,25.901800,25.901800,1679880
2017-07-26,25.762899,26.568600,23.451401,25.820700,25.820700,519526
2017-07-27,25.894100,25.969900,24.486200,25.173300,25.173300,444541
2017-07-28,25.249701,25.892900,21.717699,23.196199,23.196199,1466680
2017-07-29,23.175900,30.647499,22.588800,30.016300,30.016300,2558920
2017-07-30,30.333401,31.485500,26.265600,26.298700,26.298700,1908450
2017-07-31,26.292500,29.836800,25.257200,28.734699,28.734699,1306050
2017-08-01,28.981300,31.449699,26.665100,29.345200,29.345200,1189560
2017-08-02,29.264601,31.121401,28.700701,29.293800,29.293800,692111
2017-08-03,29.175699,29.565300,28.153999,28.580099,28.580099,626260
2017-08-04,28.694201,29.684200,28.322300,28.322300,28.322300,545456
2017-08-05,28.308901,31.491800,28.285200,30.494400,30.494400,959859
2017-08-06,30.373800,31.351801,30.095100,30.575300,30.575300,659951
2017-08-07,30.510500,31.238501,28.719900,30.511600,30.511600,958877
2017-08-08,30.668301,32.429001,29.309299,31.675100,31.675100,978874
2017-08-09,31.725500,32.333199,28.258200,29.473200,29.473200,1420520
2017-08-10,29.466000,30.501200,28.195900,28.195900,28.195900,862145
2017-08-11,28.196400,29.004999,26.177700,26.738199,26.738199,1910380
2017-08-12,26.741100,29.148899,25.052900,26.590700,26.590700,1688200
2017-08-13,26.366301,27.721399,22.946501,25.592400,25.592400,1232020
2017-08-14,25.370501,26.561199,21.478399,23.324800,23.324800,1706170
2017-08-15,23.325600,31.019899,22.660900,30.017700,30.017700,1976850
2017-08-16,30.049999,30.208599,24.508200,26.268101,26.268101,1203980
2017-08-17,26.200800,27.563801,23.812500,24.474701,24.474701,975883
2017-08-18,24.389799,26.717100,23.305700,23.875601,23.875601,794764
2017-08-19,23.741501,27.916201,22.270000,27.916201,27.916201,1297340
2017-08-20,27.143700,27.292601,24.760201,26.281200,26.281200,976831
2017-08-21,26.269100,28.055799,25.123501,27.409100,27.409100,934142
2017-08-22,27.400700,27.733999,24.407499,25.958300,25.958300,1131900
2017-08-23,25.968100,27.991899,25.067699,26.315500,26.315500,876055
2017-08-24,26.410801,31.876699,26.319599,31.160500,31.160500,2852650
2017-08-25,31.091801,34.543301,29.910801,34.533600,34.533600,1982100
2017-08-26,34.641602,42.073799,33.122501,38.529598,38.529598,4209060
2017-08-27,38.385799,43.280300,35.966499,41.210800,41.210800,3136050
2017-08-28,40.699402,42.181599,37.663898,39.822102,39.822102,2252980
2017-08-29,39.592201,39.934399,35.226299,35.390999,35.390999,2636660
2017-08-30,35.372898,39.675701,35.013500,38.401901,38.401901,1773310
2017-08-31,38.320000,38.939301,36.144798,38.088600,38.088600,1380050
2017-09-01,38.098400,41.738300,36.864700,41.348499,41.348499,1876320
2017-09-02,41.053600,42.355000,34.646400,36.328999,36.328999,1128560
2017-09-03,36.287998,39.306499,34.832199,36.635799,36.635799,646132
2017-09-04,36.440899,36.861198,29.599501,32.271400,32.271400,1541850
2017-09-05,32.238201,34.563900,28.925699,34.084801,34.084801,1176300
2017-09-06,33.790100,35.444302,32.557499,34.737999,34.737999,918098
2017-09-07,34.506599,34.905800,32.861301,33.933399,33.933399,726765
2017-09-08,33.900398,36.590698,29.843700,31.532200,31.532200,1296220
2017-09-09,31.538000,31.893200,29.394199,30.404400,30.404400,788176
2017-09-10,30.722200,31.265699,27.287600,28.694401,28.694401,906475
2017-09-11,28.660400,30.026501,27.284100,29.007999,29.007999,998634
2017-09-12,28.927099,30.613501,26.502899,27.728001,27.728001,847669
2017-09-13,27.506100,29.228300,24.526600,26.731800,26.731800,1649640
2017-09-14,26.223600,27.266199,22.122700,23.826500,23.826500,1921540
2017-09-15,24.102301,31.189800,21.852900,29.695900,29.695900,2353720
2017-09-16,29.580601,33.393902,28.774401,30.892200,30.892200,1029260
2017-09-17,30.885300,31.385099,28.629700,29.787500,29.787500,706172
2017-09-18,29.487600,32.470200,29.487600,30.942600,30.942600,1157730
2017-09-19,31.011400,33.951698,29.336300,32.396702,32.396702,1782770
2017-09-20,32.410099,40.078400,32.159698,36.066101,36.066101,5887380
2017-09-21,35.998199,38.336601,31.597601,31.975000,31.975000,3104750
2017-09-22,31.931299,35.603500,31.125900,31.125900,31.125900,1478070
2017-09-23,30.786800,38.147701,30.786800,37.537998,37.537998,1658140
2017-09-24,37.225399,37.687099,33.358799,33.724400,33.724400,1230700
2017-09-25,33.756901,35.723000,33.219700,34.964802,34.964802,1251560
2017-09-26,34.961102,35.272800,33.461300,33.461300,33.461300,955503
2017-09-27,33.744701,37.376801,33.366901,36.103901,36.103901,1591530
2017-09-28,36.200901,36.377800,33.539600,34.664799,34.664799,1082720
2017-09-29,34.649101,34.884399,32.873299,34.136700,34.136700,636638
2017-09-30,34.196999,35.479900,33.351898,34.583698,34.583698,577705
2017-10-01,34.485901,34.687000,32.449001,33.097500,33.097500,769357
2017-10-02,33.104900,36.408600,32.201199,34.206600,34.206600,1346750
2017-10-03,34.112202,34.112202,30.360701,31.664000,31.664000,756207
2017-10-04,31.583300,33.528198,30.325600,30.780399,30.780399,583156
2017-10-05,30.841400,32.264301,29.498501,30.335400,30.335400,535107
2017-10-06,30.335300,30.725599,29.370399,30.505199,30.505199,579396
2017-10-07,30.675100,31.410101,29.091200,29.883499,29.883499,450194
2017-10-08,29.807199,30.093399,26.804800,27.222700,27.222700,890223
2017-10-09,27.400999,28.989300,24.690100,26.591000,26.591000,1145220
2017-10-10,26.464199,29.493299,25.159500,27.835600,27.835600,855310
2017-10-11,27.826300,28.897200,27.031500,27.843399,27.843399,530678
2017-10-12,27.708700,28.914301,26.995399,28.864300,28.864300,814095
2017-10-13,28.738300,29.096001,25.986799,27.586000,27.586000,820954
2017-10-14,27.595699,29.450199,27.263399,28.147301,28.147301,530962
2017-10-15,28.266800,29.191000,26.100201,27.746201,27.746201,430738
2017-10-16,27.726299,28.232599,26.295401,27.226601,27.226601,509012
2017-10-17,27.225700,29.579201,26.305500,28.847000,28.847000,582969
2017-10-18,28.744301,28.813101,25.520300,27.401300,27.401300,515494
2017-10-19,27.415001,27.616899,26.545401,26.968500,26.968500,296157
2017-10-20,27.368700,29.108299,24.733400,24.816200,24.816200,717252
2017-10-21,24.665100,26.947701,23.040600,24.788900,24.788900,813369
2017-10-22,24.843700,26.277399,23.596201,26.103399,26.103399,399806
2017-10-23,26.263000,26.326000,23.178900,23.480600,23.480600,599996
2017-10-24,23.483900,28.538099,22.844801,27.592600,27.592600,1110740
2017-10-25,27.501499,36.859402,26.798500,34.999001,34.999001,2207130
2017-10-26,34.675201,35.194302,28.965401,30.219101,30.219101,1918150
2017-10-27,30.174200,32.179798,29.038300,29.723101,29.723101,731325
2017-10-28,29.696199,32.156101,29.405199,30.963900,30.963900,874341
2017-10-29,30.595600,33.721001,29.314800,29.354099,29.354099,1562360
2017-10-30,29.230499,30.462799,28.133801,30.248400,30.248400,725660
2017-10-31,30.155199,30.224501,27.062901,28.397100,28.397100,827355
2017-11-01,28.532000,28.532000,26.352600,26.886499,26.886499,674856
2017-11-02,26.969601,27.210199,24.039000,24.808201,24.808201,1047120
2017-11-03,24.771999,28.224600,24.397600,27.607401,27.607401,868381
2017-11-04,27.653500,31.119900,27.284000,28.928600,28.928600,1261680
2017-11-05,29.169800,30.567200,27.336700,29.038000,29.038000,663890
2017-11-06,28.703300,30.134501,27.424700,28.796000,28.796000,765875
2017-11-07,28.772699,29.806400,27.712299,29.331900,29.331900,719772
2017-11-08,29.258200,32.461899,28.217899,31.578899,31.578899,1376420
2017-11-09,31.542999,33.673000,29.764900,33.063099,33.063099,1319970
2017-11-10,33.212101,34.486401,29.520599,30.274900,30.274900,1915030
2017-11-11,30.167101,31.380899,28.486300,30.713400,30.713400,1123000
2017-11-12,30.482700,31.433599,26.585501,29.423800,29.423800,1481680
2017-11-13,29.523300,33.663200,29.259600,31.787800,31.787800,1190620
2017-11-14,31.892099,34.315800,31.512300,34.315800,34.315800,598313
2017-11-15,34.238800,35.733601,33.045502,34.351398,34.351398,1392810
2017-11-16,34.368500,34.574299,32.332699,32.639500,32.639500,930075
2017-11-17,32.558701,34.853298,31.976700,32.035500,32.035500,774417
2017-11-18,32.054600,35.585899,31.450100,34.823898,34.823898,889428
2017-11-19,35.542900,36.200401,33.595299,35.060299,35.060299,1314670
2017-11-20,35.043400,35.296101,33.365700,34.043098,34.043098,1003650
2017-11-21,33.671101,35.059700,32.061401,34.141102,34.141102,1105250
2017-11-22,34.109798,40.739899,33.485199,40.418701,40.418701,2837990
2017-11-23,40.388199,45.366699,38.671902,42.966202,42.966202,5145980
2017-11-24,43.335300,50.243301,40.054901,48.180698,48.180698,7656400
2017-11-25,47.714298,50.939999,44.805901,49.955502,49.955502,5058140
2017-11-26,49.692299,63.506500,46.797298,61.729099,61.729099,16942800
2017-11-27,61.498199,68.518402,53.734501,60.039600,60.039600,11913600
2017-11-28,58.744701,58.929100,51.324100,55.996700,55.996700,7372390
2017-11-29,55.840698,69.933601,45.861500,48.936501,48.936501,10574400
2017-11-30,49.681801,67.367798,45.109600,56.638901,56.638901,9936510
2017-12-01,56.843498,58.405800,50.887901,58.405800,58.405800,3625560
2017-12-02,58.172798,58.899300,54.211601,55.414101,55.414101,3053320
2017-12-03,55.781502,58.908699,50.425598,53.740101,53.740101,3757050
2017-12-04,54.136902,58.301998,51.992100,58.273602,58.273602,2959120
2017-12-05,58.811699,60.541199,54.776501,56.063499,56.063499,3611860
2017-12-06,56.064201,57.288101,48.075699,50.403900,50.403900,5100420
2017-12-07,50.202702,52.379601,43.713902,50.286499,50.286499,5119330
2017-12-08,50.123199,57.470699,46.472099,56.874199,56.874199,5471720
2017-12-09,56.397400,58.145901,50.985401,53.532902,53.532902,2095120
2017-12-10,53.749802,62.623600,47.070999,56.191700,56.191700,4826340
2017-12-11,56.161900,64.500603,55.726501,57.796398,57.796398,2280320
2017-12-12,58.259602,72.707199,56.457001,71.614700,71.614700,4423800
2017-12-13,72.807999,82.573700,66.488800,72.985298,72.985298,7515370
2017-12-14,73.403397,74.264397,67.617798,73.721298,73.721298,3369950
2017-12-15,73.950600,74.444603,64.042397,71.905098,71.905098,3811390
2017-12-16,70.977699,90.819099,70.977699,83.967400,83.967400,6277910
2017-12-17,83.334503,94.136703,83.063904,85.458199,85.458199,6839700
2017-12-18,85.719101,93.358299,79.215897,92.643303,92.643303,6894280
2017-12-19,93.267998,96.133400,82.326897,91.443802,91.443802,8885100
2017-12-20,92.202797,97.641998,79.601097,95.516899,95.516899,6906580
2017-12-21,95.956200,109.653000,90.842201,93.816704,93.816704,7503270
2017-12-22,93.757103,95.052696,58.127899,76.626801,76.626801,5163150
2017-12-23,77.334297,90.227501,75.128304,85.398102,85.398102,3755830
2017-12-24,87.568199,89.715897,74.584900,89.715897,89.715897,4731560
2017-12-25,90.743797,95.070702,84.815804,91.388397,91.388397,3238670
2017-12-26,91.693497,98.298599,88.231499,94.748703,94.748703,5635200
2017-12-27,94.457199,105.561996,92.101997,95.870201,95.870201,4378580
2017-12-28,95.894203,96.497498,82.880898,89.191101,89.191101,3197220
2017-12-29,96.525002,100.992996,87.923103,99.724998,99.724998,4725950
2017-12-30,98.941803,99.586403,79.635597,84.944099,84.944099,4067150
2017-12-31,84.059097,99.915604,82.924004,95.957100,95.957100,3204200
2018-01-01,96.308701,109.591003,93.561302,109.005997,109.005997,3794590
2018-01-02,108.342003,114.448997,104.470001,108.327003,108.327003,6666070
2018-01-03,107.546997,110.888000,99.515503,107.124001,107.124001,6508350
2018-01-04,107.154999,112.389000,98.391502,110.719002,110.719002,5116920
2018-01-05,114.528000,118.074997,107.304001,109.946999,109.946999,6006190
2018-01-06,112.095001,118.806000,108.348999,114.540001,114.540001,3359940
2018-01-07,113.774002,120.664001,107.469002,114.396004,114.396004,5956510
2018-01-08,111.766998,112.445000,98.126701,111.998001,111.998001,5565010
2018-01-09,111.963997,126.813004,110.588997,116.790001,116.790001,6454540
2018-01-10,116.775002,117.684998,103.093002,113.600998,113.600998,3557950
2018-01-11,113.876999,114.453003,92.089897,102.250999,102.250999,4731780
2018-01-12,102.893997,116.873001,98.344299,116.161003,116.161003,3361030
2018-01-13,116.935997,126.120003,116.935997,122.737000,122.737000,4179010
2018-01-14,122.402000,123.903999,106.542999,111.996002,111.996002,3883150
2018-01-15,110.382004,113.507004,104.695000,104.695000,104.695000,3211450
2018-01-16,104.947998,105.949997,73.480103,83.133499,83.133499,5137380
2018-01-17,83.126099,87.523804,65.984596,86.120102,86.120102,2774880
2018-01-18,85.588898,95.219299,80.563202,83.763702,83.763702,3014690
2018-01-19,82.628403,112.005997,81.367500,103.845001,103.845001,10034400
2018-01-20,104.972000,119.801003,104.972000,118.833000,118.833000,2699830
2018-01-21,118.588997,118.588997,97.091003,101.130997,101.130997,1261630
2018-01-22,102.106003,107.482002,85.088097,90.538200,90.538200,1532190
2018-01-23,90.575699,96.221703,81.525803,92.367798,92.367798,1098310
2018-01-24,91.793297,98.275902,89.249001,94.565498,94.565498,946761
2018-01-25,96.703796,98.920502,90.134804,91.045700,91.045700,1075030
2018-01-26,91.248802,97.293404,83.068901,90.338097,90.338097,2048920
2018-01-27,90.830002,94.922600,87.864502,92.123703,92.123703,1407310
2018-01-28,92.439499,96.191704,90.872101,93.244499,93.244499,1520330
2018-01-29,93.147202,98.731300,88.100899,98.731300,98.731300,4818180
2018-01-30,98.168999,102.880997,88.599197,89.275803,89.275803,7570670
2018-01-31,89.900597,100.388000,88.215202,97.827103,97.827103,4526180
2018-02-01,97.826500,99.052399,78.811699,83.381798,83.381798,2265020
2018-02-02,83.578697,85.790298,66.950104,80.287399,80.287399,3148590
2018-02-03,79.958000,90.420097,74.060799,88.908897,88.908897,1370310
2018-02-04,88.800201,90.363998,70.700104,73.887604,73.887604,1309740
2018-02-05,73.084602,74.840103,56.751801,58.980000,58.980000,1315890
2018-02-06,59.037300,74.392097,47.551399,72.739403,72.739403,2456810
2018-02-07,71.975998,78.737396,64.238098,68.512604,68.512604,1017250
2018-02-08,68.014198,79.148697,68.014198,72.512199,72.512199,998346
2018-02-09,73.554497,82.015198,70.522697,81.485901,81.485901,1841070
2018-02-10,80.516296,83.575798,71.625298,76.974503,76.974503,1344870
2018-02-11,76.889198,76.889198,68.898102,69.024696,69.024696,633865
2018-02-12,69.165604,79.539299,69.165604,77.350998,77.350998,927667
2018-02-13,77.650002,77.957901,71.736702,73.245300,73.245300,930951
