day,sum_fees,difficulty,count_tx
2017-12-24,6.67282068,29528742.640055083,4128
2017-12-25,5.69900702,30232271.21380347,4186
2017-12-26,6.16888308,29363181.148817092,4041
2017-12-27,6.7376486799999995,29691477.10706022,4427
2017-12-28,7.436293910000001,28214609.036648024,4729
2017-12-29,6.797744350000001,28331286.903662547,4524
2017-12-30,8.30780181,30059819.376922652,4801
2017-12-31,7.7529783299999995,29017846.29031649,4453
2018-01-01,7.80299676,29240110.131640915,3932
2018-01-02,8.89450772,29013625.980516568,4487
2018-01-03,13.67041292,31729109.062714916,4151
2018-01-04,38.777532570000005,33312048.65956394,4045
2018-01-05,5.98537479,31693008.167729646,3362
2018-01-06,11.28939376,30242250.445191056,3473
2018-01-07,17.42980982,31567094.18538362,4361
2018-01-08,11.05168123,33730877.176106006,5277
2018-01-09,9.22219178,33039333.080324568,3928
2018-01-10,10.016533359999999,31543190.975168195,4284
2018-01-11,9.34378436,33785839.01278934,4278
2018-01-12,8.34953066,32020733.353210762,4467
2018-01-13,10.244831300000001,30352674.16036531,4792
2018-01-14,9.25895483,34462672.47513256,4487
2018-01-15,8.60397321,38205154.01613355,4298
2018-01-16,21.10452034,40166605.10569909,3514
2018-01-17,7.53710627,34078557.99393067,4271
2018-01-18,11.800431569999999,34144743.79438751,4528
2018-01-19,8.71100247,36653160.83645118,4390
2018-01-20,2.7155404300000003,39798597.88451901,3799
2018-01-21,3.3950830400000003,44663264.3022063,3865
2018-01-22,3.1133401899999997,45400264.01632302,3677
2018-01-23,4.59586315,44712379.29442908,3985
2018-01-24,2.7826720099999998,46598093.810958624,4109
2018-01-25,16.48284238,53692022.048621155,4021
2018-01-26,30.188321549999998,52197560.01865405,4069
2018-01-27,33.65021241,49756709.58021023,4545
2018-01-28,14.35215169,58987208.57079413,4005
2018-01-29,11.36038946,58200882.979907066,3859
2018-01-30,24.01262061,53365163.60802402,4766
2018-01-31,18.27124933,61171966.624143414,5304
2018-02-01,23.012514539999998,69481360.23709048,4549
2018-02-02,27.635801880000002,72358102.1067726,4865
2018-02-03,16.04035174,75320034.47950165,4420
2018-02-04,14.947342209999999,82483029.96634531,4155
2018-02-05,13.32143558,87069677.51620622,3795
2018-02-06,17.84356015,79355319.2312332,4264
2018-02-07,24.71877973,82217802.26611549,4242
2018-02-08,10.11003195,93005644.7702166,4033
2018-02-09,13.63575893,91944839.04271263,3886
2018-02-10,13.107046100000002,88925751.55469432,4457
2018-02-11,14.343611840000001,96257069.08247875,3769
2018-02-12,12.69894452,95012133.97849491,4134
2018-02-13,10.78210032,90947081.08188368,4322
2018-02-14,11.547838910000001,100342482.52451496,4380
2018-02-15,17.45538714,109990267.8497747,4163
2018-02-16,12.34456524,103273817.07428248,3788
2018-02-17,13.42435068,102224505.60221152,4210
2018-02-18,12.63281419,104387622.73590386,3859
2018-02-19,8.45871124,104484720.92603742,4117
2018-02-20,16.98689774,103187464.86071761,3775
2018-02-21,10.88201234,97430183.31248705,3933
2018-02-22,10.55595488,101093827.52980411,3935
2018-02-23,11.4070951,107628502.79083519,3754
2018-02-24,7.9837802,108540942.75314029,3783
2018-02-25,14.16276997,106275288.48919879,4015
2018-02-26,7.748708720000001,99657302.46707405,3886
2018-02-27,12.4956216,96514859.8514504,4182
2018-02-28,4.47371624,106370266.64246885,3727
2018-03-01,40.56644659,102502395.68629947,4123
2018-03-02,5.49256365,98942005.3461217,3949
2018-03-03,9.18229549,105643403.86040999,3603
2018-03-04,9.067117790000001,105104929.57121244,3477
2018-03-05,10.55452317,100714352.9858191,4113
2018-03-06,7.40103379,98514192.18054387,3862
2018-03-07,15.07283047,100095340.87991446,3550
2018-03-08,11.068846480000001,97092870.7301263,3573
2018-03-09,12.693438530000002,95873490.32327835,3888
2018-03-10,13.36433134,96481122.27950628,4288
2018-03-11,8.43928085,104116903.1544984,3808
2018-03-12,11.83835959,110797538.9938848,4305
2018-03-13,5.85556711,149423745.06984377,3937
2018-03-14,34.85597243,174834478.37656152,3365
2018-03-15,7.76887651,151382513.28596702,4021
2018-03-16,5.41226487,155039823.62228784,3746
2018-03-17,1.6159669300000001,167462947.9842757,3498
2018-03-18,1.9682103100000001,166106633.07677755,3568
2018-03-19,2.0181374599999997,157490688.64341807,3849
2018-03-20,1.74555726,157801292.6708327,3461
2018-03-21,2.05982195,161928344.80242142,3879
2018-03-22,2.31711266,165487204.78912222,4045
2018-03-23,2.26027033,165118545.6645512,3377
2018-03-24,1.8108261200000002,158317851.7198521,3535
2018-03-25,2.7044284999999997,150395501.77104992,4233
2018-03-26,1.87824281,145366006.90339205,3565
2018-03-27,2.00149574,158567709.02484122,3801
2018-03-28,2.08188993,162889845.64414626,3115
2018-03-29,2.42339246,149600848.47861528,3455
2018-03-30,1.8411232599999998,151889006.57923356,3479
2018-03-31,3.0338846000000004,166318580.29766575,3757
2018-04-01,1.50943854,177052591.3994709,2794
2018-04-02,2.52658965,162544480.28895596,4252
2018-04-03,2.9965220200000005,164397300.84897366,4371
2018-04-04,2.06685331,174097349.43132773,3653
2018-04-05,1.9483022,187627098.72711837,3762
2018-04-06,1.48967876,201404758.2327918,2983
2018-04-07,1.80752464,172875226.53305617,3576
2018-04-08,1.77301458,188378819.08731484,3611
2018-04-09,2.52880751,218017174.77856442,3984
2018-04-10,1.81453565,216441327.37273273,3118
2018-04-11,2.3207176,201376722.40383574,3977
2018-04-12,1.93215576,217639551.1339611,3632
2018-04-13,3.43579244,212225709.542786,4029
2018-04-14,1.6915178100000001,221190657.06176913,3408
2018-04-15,2.0856469900000003,235543084.41408584,3932
2018-04-16,2.19937371,229379729.24881646,3222
2018-04-17,3.9428005200000005,205183092.10623583,4861
2018-04-18,1.89764139,208526475.28774157,3297
2018-04-19,2.11239849,181480099.47989714,3670
2018-04-20,2.08045891,171843224.44301853,4096
2018-04-21,2.0979726000000003,185601276.39904,3535
2018-04-22,2.01275062,226516765.91230464,3780
2018-04-23,2.19804833,239755517.5924569,3554
2018-04-24,2.13161456,220675549.69096467,3774
2018-04-25,3.56818815,222103288.27900445,4812
2018-04-26,2.03146131,235710629.47439992,3253
2018-04-27,2.65832699,214039749.18419638,4527
2018-04-28,2.10662954,252574002.62997505,3815
2018-04-29,1.78865381,295627099.49714583,3270
2018-04-30,3.11476885,296589837.0911593,3714
2018-05-01,1.7984289599999999,275133649.7971655,3544
2018-05-02,2.15107525,272172841.1742384,3902
2018-05-03,2.50645574,302622024.6985781,3941
2018-05-04,3.1837245,322567229.9515268,4060
2018-05-05,2.41252385,315531469.1170427,4168
2018-05-06,1.98122906,333971002.04939747,3736
2018-05-07,2.7750260599999996,351437840.3572743,4532
2018-05-08,2.65559515,383842482.05993056,4057
2018-05-09,2.58726768,373208691.6919867,4016
2018-05-10,2.25921769,402054072.73970526,3863
2018-05-11,2.55467232,474139060.26750296,3724
2018-05-12,1.8609766300000001,461489426.6831716,3114
2018-05-13,2.3927606299999997,449542360.5549125,3802
2018-05-14,3.46893514,493843905.3484749,4578
2018-05-15,3.1146301,531431073.25329036,4134
2018-05-16,2.40792496,543504273.3354286,4068
2018-05-17,2.42541197,587438408.4034256,4079
2018-05-18,2.9726090099999998,613435998.2303096,4079
2018-05-19,2.79785855,629761700.3502408,4355
2018-05-20,2.60380178,660409707.5539063,4214
2018-05-21,3.34915158,688443050.4057513,4296
2018-05-22,2.52697796,645611003.2364401,3931
2018-05-23,2.9807469500000003,629570691.1273525,4625
2018-05-24,3.42966058,722192003.0885941,4095
2018-05-25,2.46852725,795621568.407044,4137
2018-05-26,1.8035185,902230229.7341288,3531
2018-05-27,2.3298666999999997,918073644.5562286,3834
2018-05-28,2.78744768,943568825.4165378,4273
2018-05-29,2.70233309,1074380939.2828429,4118
2018-05-30,2.50809978,1113170776.4527423,3758
2018-05-31,2.6215626400000005,1110802718.9933531,4104
2018-06-01,2.7971188300000005,1133094647.6007602,4298
2018-06-02,2.14264653,1320405136.9504445,4092
2018-06-03,1.85917969,1448508536.3666859,3338
2018-06-04,2.28931871,1474469265.346449,4091
2018-06-05,1.77626343,1463858930.226804,3279
2018-06-06,2.19242823,1430680858.0275543,3991
2018-06-07,2.1684517899999998,1414856752.6691432,3925
2018-06-08,2.5482625199999998,1530272437.4879322,4474
2018-06-09,2.1353821,1696796453.4776013,3747
2018-06-10,1.78716569,1728011689.585645,3468
2018-06-11,2.43526203,1681308711.5784032,4099
2018-06-12,2.39738662,1781215845.498452,4225
2018-06-13,2.94645665,1983633678.712258,3811
2018-06-14,3.68431524,2029267496.8677528,4475
2018-06-15,2.7126523,1996025736.7859354,4233
2018-06-16,2.12534682,1938861281.6176004,3766
2018-06-17,2.4104776899999996,2099628122.419459,4195
2018-06-18,2.30361656,2329667701.4699326,3776
2018-06-19,3.26644504,2160101421.190618,4598
2018-06-20,2.83212562,2215694712.7963495,3965
2018-06-21,2.32312513,2266478518.735494,3822
2018-06-22,3.38207706,2188529672.654158,4308
2018-06-23,2.6417812,2413322805.2427354,3947
2018-06-24,2.23384933,2514120024.6774898,3695
2018-06-25,2.3615343699999998,2396870529.042801,3944
2018-06-26,2.51264024,2336216252.718591,4293
2018-06-27,5.1003224,2618355416.055637,4695
2018-06-28,2.5778479499999998,2922649661.3282404,3576
2018-06-29,2.31879698,2915396539.751327,4053
2018-06-30,2.1202663,3117388473.499762,3381
2018-07-01,2.15852268,2885505453.7327805,3708
2018-07-02,2.5057567400000003,2713576894.9542065,4094
2018-07-03,2.43868509,2822593809.897896,3676
2018-07-04,3.00321085,2921652337.2158747,4625
2018-07-05,2.72205832,3156246619.826481,4075
2018-07-06,3.37971514,3137618186.6689744,5977
2018-07-07,2.1649834400000003,3140533249.642907,3925
2018-07-08,2.14377388,3192852426.699138,3490
2018-07-09,2.68648602,3041941208.899033,4191
2018-07-10,2.3813617,3103832887.512078,3754
2018-07-11,2.2699568599999997,3195410316.861599,3754
2018-07-12,2.31708804,3171643551.738394,3688
2018-07-13,3.6250366699999996,3162520034.416952,4021
2018-07-14,2.2807911899999995,3441915217.9383354,3872
2018-07-15,2.8548694,3670406855.905522,4533
2018-07-16,2.3900152400000003,3548438768.3150787,3972
