Timestamp,difficulty
2012-04-26 00:00:00,1577913.48567673
2012-04-29 00:00:00,1508589.67206029
2012-05-02 00:00:00,1508589.67206029
2012-05-05 00:00:00,1508589.67206029
2012-05-08 00:00:00,1508589.67206029
2012-05-11 00:00:00,1733207.51384839
2012-05-14 00:00:00,1733207.51384839
2012-05-17 00:00:00,1733207.51384839
2012-05-20 00:00:00,1733207.51384839
2012-05-23 00:00:00,1733207.51384839
2012-05-26 00:00:00,1591074.96184731
2012-05-29 00:00:00,1591074.96184731
2012-06-01 00:00:00,1591074.96184731
2012-06-04 00:00:00,1591074.96184731
2012-06-07 00:00:00,1591074.96184731
2012-06-10 00:00:00,1583177.84744401
2012-06-13 00:00:00,1583177.84744401
2012-06-16 00:00:00,1583177.84744401
2012-06-19 00:00:00,1583177.84744401
2012-06-22 00:00:00,1726566.55919348
2012-06-25 00:00:00,1726566.55919348
2012-06-28 00:00:00,1726566.55919348
2012-07-01 00:00:00,1726566.55919348
2012-07-04 00:00:00,1751454.53534068
2012-07-07 00:00:00,1751454.53534068
2012-07-10 00:00:00,1751454.53534068
2012-07-13 00:00:00,1751454.53534068
2012-07-16 00:00:00,1751454.53534068
2012-07-19 00:00:00,1866391.30500321
2012-07-22 00:00:00,1866391.30500321
2012-07-25 00:00:00,1866391.30500321
2012-07-28 00:00:00,1866391.30500321
2012-07-31 00:00:00,2036671.08869332
2012-08-03 00:00:00,2036671.08869332
2012-08-06 00:00:00,2036671.08869332
2012-08-09 00:00:00,2036671.08869332
2012-08-12 00:00:00,2190865.97010286
2012-08-15 00:00:00,2190865.97010286
2012-08-18 00:00:00,2190865.97010286
2012-08-21 00:00:00,2190865.97010286
2012-08-24 00:00:00,2190865.97010286
2012-08-27 00:00:00,2440642.60691596
2012-08-30 00:00:00,2440642.60691596
2012-09-02 00:00:00,2440642.60691596
2012-09-05 00:00:00,2440642.60691596
2012-09-08 00:00:00,2694047.95295501
2012-09-11 00:00:00,2694047.95295501
2012-09-14 00:00:00,2694047.95295501
2012-09-17 00:00:00,2694047.95295501
2012-09-20 00:00:00,2864140.50781097
2012-09-23 00:00:00,2864140.50781097
2012-09-26 00:00:00,2864140.50781097
2012-09-29 00:00:00,2864140.50781097
2012-10-02 00:00:00,2864140.50781097
2012-10-05 00:00:00,3054627.52694864
2012-10-08 00:00:00,3054627.52694864
2012-10-11 00:00:00,3054627.52694864
2012-10-14 00:00:00,3054627.52694864
2012-10-17 00:00:00,3072321.73202076
2012-10-20 00:00:00,3072321.73202076
2012-10-23 00:00:00,3072321.73202076
2012-10-26 00:00:00,3072321.73202076
2012-10-28 23:00:00,3072321.73202076
2012-10-31 23:00:00,3304356.39299034
2012-11-03 23:00:00,3304356.39299034
2012-11-06 23:00:00,3304356.39299034
2012-11-09 23:00:00,3304356.39299034
2012-11-12 23:00:00,3368767.14053294
2012-11-15 23:00:00,3368767.14053294
2012-11-18 23:00:00,3368767.14053294
2012-11-21 23:00:00,3368767.14053294
2012-11-24 23:00:00,3368767.14053294
2012-11-27 23:00:00,3438908.96015914
2012-11-30 23:00:00,3438908.96015914
2012-12-03 23:00:00,3438908.96015914
2012-12-06 23:00:00,3438908.96015914
2012-12-09 23:00:00,3438908.96015914
2012-12-12 23:00:00,3370181.79927784
2012-12-15 23:00:00,3370181.79927784
2012-12-18 23:00:00,3370181.79927784
2012-12-21 23:00:00,3370181.79927784
2012-12-24 23:00:00,3370181.79927784
2012-12-27 23:00:00,2979636.61693807
2012-12-30 23:00:00,2979636.61693807
2013-01-02 23:00:00,2979636.61693807
2013-01-05 23:00:00,2979636.61693807
2013-01-08 23:00:00,3249549.58448721
2013-01-11 23:00:00,3249549.58448721
2013-01-14 23:00:00,3249549.58448721
2013-01-17 23:00:00,3249549.58448721
2013-01-20 23:00:00,3249549.58448721
2013-01-23 23:00:00,3249549.58448721
2013-01-26 23:00:00,2968775.33207507
2013-01-29 23:00:00,2968775.33207507
2013-02-01 23:00:00,2968775.33207507
2013-02-04 23:00:00,3275464.58656562
2013-02-07 23:00:00,3275464.58656562
2013-02-10 23:00:00,3275464.58656562
2013-02-13 23:00:00,3275464.58656562
2013-02-16 23:00:00,3275464.58656562
2013-02-19 23:00:00,3651011.63069321
2013-02-22 23:00:00,3651011.63069321
2013-02-25 23:00:00,3651011.63069321
2013-02-28 23:00:00,4367876.0008422
2013-03-03 23:00:00,4367876.0008422
2013-03-06 23:00:00,4367876.0008422
2013-03-09 23:00:00,4367876.0008422
2013-03-12 23:00:00,4367876.0008422
2013-03-15 23:00:00,4847647.15206561
2013-03-18 23:00:00,4847647.15206561
2013-03-21 23:00:00,4847647.15206561
2013-03-24 23:00:00,6695826.28259625
2013-03-27 23:00:00,6695826.28259625
2013-03-30 23:00:00,6695826.28259625
2013-04-03 00:00:00,6695826.28259625
2013-04-06 00:00:00,7672999.92016414
2013-04-09 00:00:00,7672999.92016414
2013-04-12 00:00:00,7672999.92016414
2013-04-15 00:00:00,7672999.92016414
2013-04-18 00:00:00,8974296.01488785
2013-04-21 00:00:00,8974296.01488785
2013-04-24 00:00:00,8974296.01488785
2013-04-27 00:00:00,8974296.01488785
2013-04-30 00:00:00,10076292.8834187
2013-05-03 00:00:00,10076292.8834187
2013-05-06 00:00:00,10076292.8834187
2013-05-09 00:00:00,10076292.8834187
2013-05-12 00:00:00,10076292.8834187
2013-05-15 00:00:00,11187257.4613608
2013-05-18 00:00:00,11187257.4613608
2013-05-21 00:00:00,11187257.4613608
2013-05-24 00:00:00,11187257.4613608
2013-05-27 00:00:00,12153411.7097758
2013-05-30 00:00:00,12153411.7097758
2013-06-02 00:00:00,12153411.7097758
2013-06-05 00:00:00,15605632.6812859
2013-06-08 00:00:00,15605632.6812859
2013-06-11 00:00:00,15605632.6812859
2013-06-14 00:00:00,15605632.6812859
2013-06-17 00:00:00,19339258.2723867
2013-06-20 00:00:00,19339258.2723867
2013-06-23 00:00:00,19339258.2723867
2013-06-26 00:00:00,19339258.2723867
2013-06-29 00:00:00,21335329.113983
2013-07-02 00:00:00,21335329.113983
2013-07-05 00:00:00,21335329.113983
2013-07-08 00:00:00,21335329.113983
2013-07-11 00:00:00,26162875.6825699
2013-07-14 00:00:00,26162875.6825699
2013-07-17 00:00:00,26162875.6825699
2013-07-20 00:00:00,26162875.6825699
2013-07-23 00:00:00,31256960.7277689
2013-07-26 00:00:00,31256960.7277689
2013-07-29 00:00:00,31256960.7277689
2013-08-01 00:00:00,31256960.7277689
2013-08-04 00:00:00,37392766.1364746
2013-08-07 00:00:00,37392766.1364746
2013-08-10 00:00:00,37392766.1364746
2013-08-13 00:00:00,50810339.0482765
2013-08-16 00:00:00,50810339.0482765
2013-08-19 00:00:00,50810339.0482765
2013-08-22 00:00:00,50810339.0482765
2013-08-25 00:00:00,65750060.1490848
2013-08-28 00:00:00,65750060.1490848
2013-08-31 00:00:00,65750060.1490848
2013-09-03 00:00:00,65750060.1490848
2013-09-06 00:00:00,86933017.7711944
2013-09-09 00:00:00,86933017.7711944
2013-09-12 00:00:00,86933017.7711944
2013-09-15 00:00:00,112628548.666347
2013-09-18 00:00:00,112628548.666347
2013-09-21 00:00:00,112628548.666347
2013-09-24 00:00:00,112628548.666347
2013-09-27 00:00:00,148819199.805093
2013-09-30 00:00:00,148819199.805093
2013-10-03 00:00:00,148819199.805093
2013-10-06 00:00:00,189281249.281033
2013-10-09 00:00:00,189281249.281033
2013-10-12 00:00:00,189281249.281033
2013-10-15 00:00:00,189281249.281033
2013-10-18 00:00:00,267731249.482421
2013-10-21 00:00:00,267731249.482421
2013-10-24 00:00:00,267731249.482421
2013-10-27 00:00:00,390928787.638086
2013-10-29 23:00:00,390928787.638086
2013-11-01 23:00:00,390928787.638086
2013-11-04 23:00:00,390928787.638086
2013-11-07 23:00:00,510929738.016152
2013-11-10 23:00:00,510929738.016152
2013-11-13 23:00:00,510929738.016152
2013-11-16 23:00:00,609482679.888355
2013-11-19 23:00:00,609482679.888355
2013-11-22 23:00:00,609482679.888355
2013-11-25 23:00:00,609482679.888355
2013-11-28 23:00:00,707408283.051497
2013-12-01 23:00:00,707408283.051497
2013-12-04 23:00:00,707408283.051497
2013-12-07 23:00:00,707408283.051497
2013-12-10 23:00:00,908350862.437022
2013-12-13 23:00:00,908350862.437022
2013-12-16 23:00:00,908350862.437022
2013-12-19 23:00:00,908350862.437022
2013-12-22 23:00:00,1180923195.25803
2013-12-25 23:00:00,1180923195.25803
2013-12-28 23:00:00,1180923195.25803
2013-12-31 23:00:00,1180923195.25803
2014-01-03 23:00:00,1418481395.26264
2014-01-06 23:00:00,1418481395.26264
2014-01-09 23:00:00,1418481395.26264
2014-01-12 23:00:00,1789546951.05324
2014-01-15 23:00:00,1789546951.05324
2014-01-18 23:00:00,1789546951.05324
2014-01-21 23:00:00,1789546951.05324
2014-01-24 23:00:00,2193847870.17428
2014-01-27 23:00:00,2193847870.17428
2014-01-30 23:00:00,2193847870.17428
2014-02-02 23:00:00,2193847870.17428
2014-02-05 23:00:00,2621404453.06462
2014-02-08 23:00:00,2621404453.06462
2014-02-11 23:00:00,2621404453.06462
2014-02-14 23:00:00,2621404453.06462
2014-02-17 23:00:00,3129573174.52229
2014-02-20 23:00:00,3129573174.52229
2014-02-23 23:00:00,3129573174.52229
2014-02-26 23:00:00,3129573174.52229
2014-03-01 23:00:00,3815723798.81463
2014-03-04 23:00:00,3815723798.81463
2014-03-07 23:00:00,3815723798.81463
2014-03-10 23:00:00,3815723798.81463
2014-03-13 23:00:00,4250217919.86954
2014-03-16 23:00:00,4250217919.86954
2014-03-19 23:00:00,4250217919.86954
2014-03-22 23:00:00,4250217919.86954
2014-03-25 23:00:00,5006860589.2054
2014-03-28 23:00:00,5006860589.2054
2014-04-01 00:00:00,5006860589.2054
2014-04-04 00:00:00,5006860589.2054
2014-04-07 00:00:00,6119726089.12815
2014-04-10 00:00:00,6119726089.12815
2014-04-13 00:00:00,6119726089.12815
2014-04-16 00:00:00,6119726089.12815
2014-04-19 00:00:00,6978842649.59238
2014-04-22 00:00:00,6978842649.59238
2014-04-25 00:00:00,6978842649.59238
2014-04-28 00:00:00,6978842649.59238
2014-05-01 00:00:00,8000872135.96816
2014-05-04 00:00:00,8000872135.96816
2014-05-07 00:00:00,8000872135.96816
2014-05-10 00:00:00,8000872135.96816
2014-05-13 00:00:00,8853416309.1278
2014-05-16 00:00:00,8853416309.1278
2014-05-19 00:00:00,8853416309.1278
2014-05-22 00:00:00,8853416309.1278
2014-05-25 00:00:00,10455720138.4848
2014-05-28 00:00:00,10455720138.4848
2014-05-31 00:00:00,10455720138.4848
2014-06-03 00:00:00,10455720138.4848
2014-06-06 00:00:00,11756551916.904
2014-06-09 00:00:00,11756551916.904
2014-06-12 00:00:00,11756551916.904
2014-06-15 00:00:00,11756551916.904
2014-06-18 00:00:00,13462580114.5253
2014-06-21 00:00:00,13462580114.5253
2014-06-24 00:00:00,13462580114.5253
2014-06-27 00:00:00,13462580114.5253
2014-06-30 00:00:00,16818461371.1611
2014-07-03 00:00:00,16818461371.1611
2014-07-06 00:00:00,16818461371.1611
2014-07-09 00:00:00,16818461371.1611
2014-07-12 00:00:00,16818461371.1611
2014-07-15 00:00:00,17336316978.5078
2014-07-18 00:00:00,17336316978.5078
2014-07-21 00:00:00,17336316978.5078
2014-07-24 00:00:00,17336316978.5078
2014-07-27 00:00:00,18736441558.3102
2014-07-30 00:00:00,18736441558.3102
2014-08-02 00:00:00,18736441558.3102
2014-08-05 00:00:00,18736441558.3102
2014-08-08 00:00:00,19729645940.5771
2014-08-11 00:00:00,19729645940.5771
2014-08-14 00:00:00,19729645940.5771
2014-08-17 00:00:00,19729645940.5771
2014-08-20 00:00:00,23844670038.8033
2014-08-23 00:00:00,23844670038.8033
2014-08-26 00:00:00,23844670038.8033
2014-08-29 00:00:00,23844670038.8033
2014-09-01 00:00:00,27428630902.2579
2014-09-04 00:00:00,27428630902.2579
2014-09-07 00:00:00,27428630902.2579
2014-09-10 00:00:00,27428630902.2579
2014-09-13 00:00:00,27428630902.2579
2014-09-16 00:00:00,29829733124.0404
2014-09-19 00:00:00,29829733124.0404
2014-09-22 00:00:00,29829733124.0404
2014-09-25 00:00:00,29829733124.0404
2014-09-28 00:00:00,34661425923.9769
2014-10-01 00:00:00,34661425923.9769
2014-10-04 00:00:00,34661425923.9769
2014-10-07 00:00:00,34661425923.9769
2014-10-10 00:00:00,35002482026.1332
